180323 blackblob to Tao Leaf v02 100* 05:24:36 Parameters 0.004597,0.651502,0.597278,0.187278,0.321925,0.453112,0.765626,0.042011,0.626314,0.981198,0.572028,0.480896,0.890156,0.412152,0.667235,0.920249,0.649853,0.130104,0.0935,0.004368,0.315407,0.833907,0.994725,0.246884,0.795339,0.278211,0.035942,0.858225,0.999869,0.4403,0.957816,0.23425,0.965206,0.705905,0.997815,0.686326,0.997154,0.174202,0.458955 Objective 6.25099527262057E-13
180323 blackblob to Tao Leaf v02 100* 05:24:39 Parameters 0.841628,0.784719,0.98046,0.044791,0.083366,0.352947,0.070417,0.994626,0.996526,0.037169,0.955008,0.942979,0.979711,0.247457,0.898626,0.923909,0.317402,0.143786,0.170408,0.194925,0.062813,0.074264,0.658964,0.057662,0.823352,0.015632,0.803158,0.982783,0.097039,0.993293,0.091896,0.937272,0.90089,0.001042,0.807946,0.056242,0.892675,0.940766,0.086272 Objective 1.11239737491239E-23
180323 blackblob to Tao Leaf v02 100* 05:24:42 Parameters 0.091762,0.292428,0.99519,0.26616,0.018455,0.949603,0.906335,0.337346,0.854945,0.059314,0.980847,0.87587,0.062762,0.87348,0.899305,0.296329,0.997461,0.023621,0.14333,0.98582,0.008793,0.762273,0.208456,0.043619,0.020776,0.259018,0.001671,0.352761,0.155712,0.924536,0.130577,0.965941,0.56666,0.965415,0.465167,0.003937,0.949024,0.966875,0.132148 Objective 6.54404363102771E-30
180323 blackblob to Tao Leaf v02 100* 05:24:44 Parameters 0.166748,0.712815,0.981131,0.684825,0.642097,0.787979,0.711704,0.155078,0.072314,0.961336,0.966848,0.827146,0.963836,0.166231,0.8377,0.913999,0.993785,0.038947,0.215563,0.293384,0.01329,0.786496,0.989134,0.094466,0.908364,0.326688,0.947044,0.028633,0.020136,0.998226,0.012287,0.988711,0.007003,0.807784,0.962559,0.000552,0.114086,0.950334,0.05947 Objective 1.3894734674388E-25
180323 blackblob to Tao Leaf v02 100* 05:24:47 Parameters 0.051844,0.640038,0.775972,0.179388,0.220704,0.401742,0.830775,0.000881,0.670379,0.982577,0.610056,0.595414,0.888231,0.37088,0.657845,0.908671,0.775747,0.006602,0.02721,0.082377,0.290842,0.788242,0.939936,0.173168,0.821741,0.416361,0.108688,0.91426,0.95237,0.484873,0.851209,0.421782,0.997811,0.749824,0.989647,0.64568,0.986489,0.427196,0.441438 Objective 4.05035585849274E-28
180323 blackblob to Tao Leaf v02 100* 05:24:50 Parameters 0.02695,0.683795,0.786741,0.006008,0.413113,0.536988,0.744684,0.155666,0.660006,0.994166,0.705726,0.706814,0.987126,0.523058,0.754763,0.864543,0.763814,0.036252,0.289812,0.048829,0.221619,0.906012,0.996385,0.110937,0.938454,0.252223,0.251848,0.999843,0.918615,0.307765,0.968215,0.235951,0.781881,0.893042,0.977438,0.616878,0.967499,0.389312,0.468425 Objective 1.67084387418636E-22
180323 blackblob to Tao Leaf v02 100* 05:24:53 Parameters 0.040769,0.642793,0.62378,0.131459,0.36171,0.409473,0.784654,0.083927,0.595499,0.99881,0.671473,0.54729,0.940139,0.305605,0.81622,0.94968,0.679433,0.031048,0.004602,0.00942,0.221594,0.833832,0.992828,0.11806,0.681673,0.3636,0.245218,0.970476,0.927646,0.386039,0.95906,0.357671,0.963893,0.814306,0.984972,0.801314,0.99942,0.326149,0.334637 Objective 1.49294095680566E-25
180323 blackblob to Tao Leaf v02 100* 05:24:56 Parameters 0.963268,0.957993,0.929281,0.10517,0.044514,0.997694,0.051444,0.925787,0.029248,0.030782,0.970689,0.968852,0.024408,0.957022,0.038379,0.01888,0.058372,0.009645,0.954998,0.84149,0.937599,0.269142,0.948982,0.084298,0.891892,0.009806,0.985013,0.005832,0.951307,0.907009,0.065572,0.94152,0.471183,0.028002,0.445679,0.014215,0.057597,0.271451,0.002062 Objective 5.69403224413766E-21
180323 blackblob to Tao Leaf v02 100* 05:24:59 Parameters 0.885105,0.140609,0.392721,0.970848,0.033243,0.979357,0.08883,0.229183,0.108559,0.01334,0.918265,0.978184,0.307549,0.117113,0.081141,0.294941,0.006475,0.983943,0.943463,0.896697,0.01417,0.2515,0.032447,0.790443,0.984712,0.027638,0.191001,0.033484,0.413099,0.972683,0.010101,0.110711,0.107219,0.004404,0.044692,0.041385,0.120878,0.967417,0.805391 Objective 2.66874017944925E-28
180323 blackblob to Tao Leaf v02 100* 05:25:01 Parameters 0.193738,0.998667,0.975202,0.839948,0.882225,0.91649,0.058811,0.124124,0.955902,0.107194,0.356215,0.896379,0.148754,0.923626,0.925218,0.012557,0.384427,0.013997,0.408043,0.193362,0.492549,0.052437,0.799923,0.990263,0.966741,0.15322,0.983438,0.080455,0.872911,0.992506,0.026285,0.946305,0.121964,0.040872,0.736867,0.023534,0.173044,0.252462,0.922388 Objective 1.35446806059246E-24
180323 blackblob to Tao Leaf v02 100* 05:25:04 Parameters 0.006701,0.644957,0.741932,0.130796,0.335409,0.480889,0.7408,0.053031,0.63967,0.992805,0.615022,0.576716,0.921484,0.411239,0.663054,0.89855,0.719097,0.031279,0.079352,0.031514,0.234566,0.808136,0.997682,0.128587,0.80126,0.360515,0.166501,0.861718,0.986982,0.500399,0.885638,0.321413,0.969319,0.712376,0.992155,0.602464,0.996206,0.314684,0.462008 Objective 8.89067425413469E-27
180323 blackblob to Tao Leaf v02 100* 05:25:07 Parameters 0.055033,0.61124,0.697253,0.094054,0.237013,0.331188,0.814021,0.005579,0.65767,0.975671,0.630928,0.571491,0.896278,0.413476,0.698041,0.887341,0.730789,0.100478,0.075757,0.08756,0.337482,0.840512,0.999453,0.25097,0.85892,0.296139,0.099384,0.979743,0.975664,0.341627,0.97107,0.310539,0.936135,0.75426,0.999422,0.653039,0.987535,0.313069,0.408951 Objective 5.91246289193542E-28
180323 blackblob to Tao Leaf v02 100* 05:25:10 Parameters 0.028653,0.669341,0.65273,0.079214,0.293855,0.430367,0.776163,0.04447,0.643051,0.98541,0.641852,0.537371,0.886906,0.324687,0.690283,0.903163,0.755438,0.097258,0.132122,0.063434,0.370166,0.799543,0.989992,0.283919,0.846886,0.441386,0.013193,0.962574,0.926882,0.450308,0.909014,0.268916,0.933958,0.712079,0.957703,0.77926,0.978463,0.292486,0.429153 Objective 6.17203077426569E-27
180323 blackblob to Tao Leaf v02 100* 05:25:13 Parameters 0.028588,0.190316,0.316426,0.97254,0.072795,0.049847,0.94659,0.021742,0.973139,0.952135,0.133012,0.046378,0.008078,0.840612,0.962965,0.970457,0.020564,0.37776,0.442983,0.123524,0.026122,0.094723,0.052056,0.964876,0.953036,0.015735,0.86604,0.885441,0.870938,0.912221,0.102221,0.992421,0.88101,0.978861,0.974428,0.043913,0.925858,0.977376,0.415438 Objective 3.50168249061754E-19
180323 blackblob to Tao Leaf v02 100* 05:25:16 Parameters 0.505969,0.043076,0.00633,0.982154,0.973214,0.799938,0.928433,0.988783,0.871261,0.961823,0.956573,0.589435,0.988901,0.941683,0.846592,0.058591,0.248448,0.325677,0.107992,0.059225,0.014926,0.647079,0.974242,0.078817,0.798131,0.027215,0.762553,0.080562,0.852366,0.89716,0.018827,0.794281,0.989184,0.85705,0.976359,0.101039,0.953159,0.946273,0.41076 Objective 8.50741426545955E-22
180323 blackblob to Tao Leaf v02 100* 05:25:18 Parameters 0.161851,0.762317,0.479003,0.996144,0.706443,0.408231,0.815403,0.084213,0.988431,0.936102,0.469306,0.935619,0.034085,0.834019,0.642207,0.970167,0.036993,0.112644,0.034475,0.00996,0.985337,0.925349,0.979752,0.024471,0.646938,0.113548,0.941701,0.956681,0.981881,0.764003,0.079973,0.931902,0.231116,0.882963,0.971719,0.339921,0.935981,0.956228,0.638235 Objective 2.20616450623909E-31
180323 blackblob to Tao Leaf v02 100* 05:25:21 Parameters 0.020027,0.613692,0.603115,0.268694,0.275181,0.395043,0.822408,0.003666,0.782798,0.983905,0.557615,0.530963,0.805821,0.383187,0.6867,0.868108,0.644592,0.102562,0.029018,0.015626,0.226682,0.75331,0.992662,0.198082,0.820352,0.28322,0.21822,0.887972,0.96814,0.530727,0.86502,0.363733,0.981647,0.782311,0.994483,0.678782,0.948248,0.371527,0.495615 Objective 4.61027917231238E-12
180323 blackblob to Tao Leaf v02 100* 05:25:24 Parameters 0.012005,0.593361,0.578685,0.169205,0.248045,0.376351,0.794496,0.041346,0.705172,0.983127,0.638506,0.530055,0.879643,0.418404,0.618263,0.879876,0.692779,0.091763,0.181484,0.095432,0.282509,0.823776,0.961596,0.281261,0.82003,0.419842,0.14785,0.959055,0.967604,0.471616,0.876959,0.330503,0.919188,0.789733,0.965195,0.74833,0.986742,0.370481,0.509135 Objective 1.01407438277437E-24
180323 blackblob to Tao Leaf v02 100* 05:25:27 Parameters 0.003159,0.65492,0.77211,0.150062,0.264105,0.365612,0.74246,0.02094,0.641971,0.995489,0.603263,0.615713,0.918255,0.398132,0.745429,0.9128,0.765627,0.098879,0.001444,0.0392,0.320815,0.809049,0.957999,0.131848,0.757067,0.276316,0.145428,0.892178,0.980457,0.462573,0.869856,0.27476,0.993384,0.675041,0.986627,0.594099,0.996365,0.340669,0.321344 Objective 6.04268043215341E-29
180323 blackblob to Tao Leaf v02 100* 05:25:30 Parameters 0.901208,0.156812,0.727607,0.973906,0.952807,0.977226,0.804732,0.286265,0.124798,0.419893,0.835304,0.103517,0.031535,0.956327,0.8803,0.04715,0.222242,0.937588,0.012753,0.018622,0.976429,0.99319,0.132162,0.017191,0.977123,0.003336,0.992208,0.664246,0.808509,0.031463,0.970509,0.05683,0.949215,0.412609,0.991303,0.779356,0.043722,0.98287,0.893046 Objective 3.33073710006059E-30
180323 blackblob to Tao Leaf v02 100* 05:25:33 Parameters 0.811708,0.923132,0.968256,0.056852,0.984307,0.974966,0.951122,0.755312,0.864418,0.920018,0.09942,0.013107,0.056603,0.816841,0.98389,0.973862,0.058048,0.943067,0.008522,0.004251,0.993224,0.135904,0.876354,0.927983,0.873737,0.431206,0.999389,0.970764,0.762378,0.055134,0.965811,0.363465,0.097832,0.915049,0.992852,0.858806,0.964352,0.899298,0.96473 Objective 1.11357897495244E-19
180323 blackblob to Tao Leaf v02 100* 05:25:36 Parameters 0.956935,0.755709,0.307808,0.938021,0.981142,0.977345,0.980577,0.012841,0.994722,0.552161,0.070261,0.041967,0.185053,0.960423,0.159604,0.19555,0.968179,0.819136,0.060285,0.002498,0.936846,0.675417,0.976854,0.05688,0.97682,0.013688,0.927863,0.106896,0.60412,0.400724,0.964782,0.915635,0.803592,0.973242,0.667627,0.137804,0.96479,0.149777,0.360373 Objective 1.15841423475492E-24
180323 blackblob to Tao Leaf v02 100* 05:25:38 Parameters 0.108074,0.735652,0.706344,0.261751,0.419639,0.514747,0.843554,0.011862,0.751357,0.995826,0.486348,0.600507,0.701459,0.500868,0.703258,0.730004,0.663881,0.290993,0.004046,0.010369,0.507651,0.874358,0.99218,0.166424,0.886701,0.355002,0.255811,0.955128,0.993045,0.461192,0.960686,0.312458,0.84273,0.862771,0.999843,0.752637,0.986728,0.372525,0.614989 Objective 5.80250203354588E-13
180323 blackblob to Tao Leaf v02 100* 05:25:41 Parameters 0.016582,0.671607,0.631956,0.150248,0.31691,0.420544,0.831988,0.009888,0.730741,0.998955,0.647279,0.55857,0.868465,0.393908,0.676277,0.895274,0.711819,0.180489,0.090831,0.008611,0.337062,0.819112,0.975715,0.232098,0.838919,0.42644,0.150503,0.94737,0.967658,0.469141,0.981391,0.323097,0.936899,0.704306,0.978605,0.775062,0.994962,0.324864,0.424852 Objective 1.85824922243037E-26
180323 blackblob to Tao Leaf v02 100* 05:25:44 Parameters 0.065162,0.674443,0.724942,0.180019,0.268878,0.419099,0.820689,0.052535,0.593145,0.997589,0.507554,0.52523,0.873003,0.362071,0.807864,0.855556,0.713072,0.001043,0.001288,0.003932,0.256297,0.844998,0.996104,0.119882,0.721507,0.277224,0.119989,0.858854,0.986659,0.443514,0.894974,0.306494,0.907922,0.79145,0.986092,0.588052,0.948731,0.407637,0.495768 Objective 1.70563514400042E-26
180323 blackblob to Tao Leaf v02 100* 05:25:47 Parameters 0.020584,0.009843,0.537535,0.965088,0.994431,0.147258,0.110639,0.014479,0.042374,0.010265,0.990728,0.043981,0.708079,0.447994,0.030215,0.9813,0.899481,0.971228,0.064095,0.904518,0.958076,0.013132,0.880619,0.111362,0.997164,0.331676,0.985946,0.945329,0.003647,0.16633,0.041125,0.01066,0.97597,0.750244,0.943604,0.100367,0.926864,0.057739,0.711788 Objective 5.89262879869964E-27
180323 blackblob to Tao Leaf v02 100* 05:25:50 Parameters 0.17354,0.73198,0.010621,0.083678,0.007412,0.942176,0.015642,0.94484,0.769579,0.904259,0.087727,0.996568,0.037208,0.886827,0.000704,0.132542,0.97205,0.045524,0.66767,0.497143,0.965135,0.138357,0.986249,0.009819,0.918796,0.116671,0.988158,0.981242,0.023506,0.015582,0.109755,0.038159,0.947542,0.963561,0.993037,0.0213,0.918159,0.536522,0.000777 Objective 1.92397674327484E-26
180323 blackblob to Tao Leaf v02 100* 05:25:53 Parameters 0.980048,0.947027,0.873346,0.157045,0.897221,0.864234,0.097001,0.366801,0.918387,0.961686,0.991949,0.971485,0.374207,0.092164,0.062335,0.931157,0.097001,0.077677,0.157027,0.999261,0.942725,0.038244,0.969124,0.767941,0.125752,0.009452,0.835308,0.868475,0.916709,0.117329,0.07797,0.024927,0.944894,0.967806,0.979227,0.774249,0.989957,0.044986,0.909599 Objective 2.64072576417927E-23
180323 blackblob to Tao Leaf v02 100* 05:25:55 Parameters 0.187302,0.465796,0.61043,0.291253,0.390504,0.230675,0.621437,0.0261,0.525285,0.99589,0.485813,0.716873,0.718349,0.451756,0.496168,0.739148,0.732122,0.272227,0.011315,0.22648,0.501314,0.714678,0.999699,0.408914,0.976617,0.282392,0.247062,0.95324,0.852534,0.482872,0.750701,0.148311,0.963345,0.897765,0.992979,0.847699,0.990899,0.168564,0.375062 Objective 4.46812109186888E-21
180323 blackblob to Tao Leaf v02 100* 05:25:58 Parameters 0.005062,0.559223,0.759217,0.199187,0.121676,0.534964,0.627883,0.004253,0.821533,0.994014,0.487207,0.446726,0.733132,0.536261,0.549058,0.845685,0.833275,0.024131,0.295235,0.187817,0.509775,0.791007,0.998126,0.137731,0.759511,0.280031,0.177702,0.988064,0.796878,0.444525,0.828301,0.138481,0.98393,0.894871,0.994742,0.914483,0.98356,0.265191,0.356736 Objective 3.16089685854966E-23
180323 blackblob to Tao Leaf v02 100* 05:26:01 Parameters 0.004246,0.529473,0.531022,0.002842,0.290585,0.536497,0.654275,0.008801,0.521307,0.999302,0.654011,0.719497,0.9158,0.265155,0.502031,0.926922,0.822239,0.220702,0.018313,0.094481,0.513631,0.758582,0.999663,0.381674,0.811114,0.256482,0.027626,0.98169,0.849118,0.562006,0.760152,0.386055,0.993612,0.893437,0.994803,0.836709,0.99436,0.407886,0.592797 Objective 9.79778753527499E-25
180323 blackblob to Tao Leaf v02 100* 05:26:04 Parameters 0.16596,0.897839,0.225222,0.96743,0.912475,0.957609,0.522045,0.986529,0.07155,0.036418,0.973309,0.133008,0.011403,0.85708,0.081157,0.980662,0.086202,0.089201,0.006531,0.998469,0.880289,0.006934,0.889895,0.953056,0.964399,0.010545,0.998016,0.158609,0.010053,0.204549,0.01167,0.889926,0.776941,0.889497,0.963452,0.05172,0.027962,0.624548,0.098237 Objective 4.11649127848044E-22
180323 blackblob to Tao Leaf v02 100* 05:26:07 Parameters 0.986902,0.041021,0.965496,0.631808,0.946747,0.9863,0.062728,0.79947,0.002814,0.00265,0.102803,0.97671,0.176881,0.963821,0.023962,0.994156,0.069289,0.728653,0.031828,0.033041,0.926248,0.000657,0.915545,0.663551,0.858537,0.110711,0.829218,0.934838,0.947105,0.03681,0.049553,0.900273,0.898511,0.778746,0.515574,0.053792,0.97476,0.8624,0.975044 Objective 7.34722318068019E-25
180323 blackblob to Tao Leaf v02 100* 05:26:10 Parameters 0.920337,0.366301,0.962039,0.983708,0.821701,0.980511,0.07915,0.013692,0.880078,0.982208,0.999747,0.045285,0.997463,0.19213,0.07025,0.890848,0.02413,0.861882,0.649587,0.929971,0.858305,0.064193,0.69649,0.861295,0.982143,0.007571,0.955295,0.456456,0.976394,0.599674,0.003157,0.964085,0.075459,0.766247,0.952451,0.006148,0.035711,0.004664,0.13265 Objective 2.14682997126834E-30
180323 blackblob to Tao Leaf v02 100* 05:26:12 Parameters 0.08318,0.627313,0.682595,0.183122,0.220074,0.484948,0.733005,0.017367,0.577883,0.983413,0.564332,0.516656,0.907599,0.370022,0.598149,0.99219,0.592234,0.016461,0.021358,0.093741,0.363518,0.76847,0.984381,0.143382,0.903578,0.270872,0.146945,0.966344,0.997591,0.443023,0.793576,0.437234,0.951477,0.792803,0.98105,0.620652,0.995141,0.255643,0.420871 Objective 1.4507095232081E-27
180323 blackblob to Tao Leaf v02 100* 05:26:15 Parameters 0.019104,0.670673,0.708505,0.139695,0.288325,0.40229,0.766133,0.035261,0.66316,0.983912,0.641058,0.538257,0.816174,0.401314,0.623946,0.859116,0.764588,0.122981,0.162701,0.107039,0.386906,0.880393,0.994022,0.299669,0.873405,0.42083,0.121485,0.97703,0.961646,0.42132,0.879612,0.314744,0.925923,0.728364,0.981321,0.729505,0.95808,0.325482,0.470944 Objective 1.56154178023787E-25
180323 blackblob to Tao Leaf v02 100* 05:26:18 Parameters 0.02915,0.534906,0.612779,0.14419,0.275072,0.333471,0.797563,0.003867,0.780968,0.986451,0.612797,0.644514,0.910648,0.4157,0.633018,0.84121,0.697804,0.151778,0.093121,0.051508,0.340509,0.726095,0.98843,0.254851,0.7826,0.383363,0.066134,0.948628,0.958717,0.481837,0.91106,0.18403,0.980174,0.756213,0.988005,0.739358,0.991879,0.268695,0.509924 Objective 4.21943594430471E-13
180323 blackblob to Tao Leaf v02 100* 05:26:21 Parameters 0.655111,0.280338,0.038839,0.013729,0.959893,0.011646,0.008718,0.125591,0.048597,0.035498,0.009846,0.089279,0.894918,0.549576,0.203511,0.917962,0.967627,0.09601,0.972046,0.993281,0.123267,0.066777,0.015859,0.140628,0.844507,0.005666,0.879195,0.046493,0.000601,0.929679,0.945967,0.981259,0.230304,0.924728,0.06092,0.899189,0.935689,0.980715,0.887304 Objective 3.5740674908246E-23
180323 blackblob to Tao Leaf v02 100* 05:26:24 Parameters 0.279886,0.079129,0.037769,0.043543,0.917241,0.978424,0.268542,0.760722,0.247804,0.980039,0.231201,0.084436,0.018869,0.985072,0.939407,0.997252,0.015635,0.017202,0.128535,0.103549,0.820958,0.042637,0.657473,0.082649,0.972313,0.005588,0.856127,0.049636,0.147163,0.814265,0.98184,0.93084,0.966224,0.920426,0.621387,0.477476,0.991848,0.987058,0.066281 Objective 5.08242689179498E-24
180323 blackblob to Tao Leaf v02 100* 05:26:27 Parameters 0.76062,0.163636,0.120243,0.043444,0.010696,0.059913,0.902256,0.052938,0.021156,0.963726,0.094225,0.977751,0.976704,0.754357,0.105474,0.638908,0.609336,0.043888,0.118196,0.998932,0.912861,0.020195,0.968077,0.980503,0.960786,0.026553,0.095574,0.009593,0.022511,0.696563,0.673195,0.893159,0.001232,0.857436,0.942299,0.839508,0.991352,0.983711,0.085115 Objective 1.45043293133689E-21
180323 blackblob to Tao Leaf v02 100* 05:26:29 Parameters 0.007068,0.594307,0.70864,0.196942,0.300566,0.463931,0.770102,0.018282,0.625169,0.985823,0.62068,0.521178,0.968584,0.441685,0.744497,0.98997,0.725118,0.011487,0.024428,0.030319,0.219836,0.756382,0.983674,0.170237,0.746783,0.266743,0.027033,0.879935,0.927939,0.423104,0.904977,0.365979,0.970069,0.79313,0.995213,0.589479,0.949845,0.396431,0.351294 Objective 1.84141749027385E-28
180323 blackblob to Tao Leaf v02 100* 05:26:32 Parameters 0.043585,0.624668,0.605266,0.126672,0.275444,0.33424,0.774208,0.049527,0.717675,0.951506,0.59171,0.543352,0.878987,0.345521,0.709766,0.859787,0.720965,0.090463,0.07786,0.050493,0.312568,0.820457,0.988176,0.176484,0.82337,0.33931,0.17257,0.971178,0.929554,0.512105,0.941184,0.313943,0.977336,0.718164,0.983911,0.697582,0.998736,0.279151,0.416495 Objective 4.59211093849673E-26
180323 blackblob to Tao Leaf v02 100* 05:26:35 Parameters 0.031568,0.645274,0.572363,0.10199,0.23256,0.384485,0.783527,0.004143,0.645879,0.998739,0.595372,0.577295,0.862624,0.395979,0.712149,0.886549,0.713709,0.153386,0.089811,0.10869,0.388096,0.842143,0.986531,0.272752,0.919254,0.453143,0.097581,0.979273,0.97756,0.469594,0.934953,0.233326,0.871452,0.725864,0.996389,0.748431,0.99541,0.272236,0.47558 Objective 5.62379401555246E-27
180323 blackblob to Tao Leaf v02 100* 05:26:38 Parameters 0.013846,0.938865,0.916967,0.222351,0.053324,0.008072,0.953998,0.012813,0.077352,0.957144,0.922647,0.10748,0.992662,0.750502,0.013796,0.103532,0.011429,0.046559,0.789423,0.04141,0.493655,0.048365,0.038465,0.970127,0.703098,0.034046,0.993255,0.000383,0.523719,0.112752,0.659506,0.959373,0.950863,0.893504,0.051951,0.996946,0.977431,0.900001,0.842211 Objective 1.14685207275432E-20
180323 blackblob to Tao Leaf v02 100* 05:26:41 Parameters 0.155793,0.068923,0.933807,0.810591,0.045055,0.949815,0.399179,0.043776,0.972342,0.879225,0.991108,0.179077,0.688804,0.03877,0.098555,0.032318,0.848995,0.970322,0.919504,0.075762,0.013473,0.142151,0.952899,0.9183,0.069169,0.0454,0.876197,0.091691,0.217148,0.870595,0.035371,0.981095,0.962125,0.872284,0.860995,0.999698,0.968381,0.965064,0.954223 Objective 8.29173084147365E-27
180323 blackblob to Tao Leaf v02 100* 05:26:44 Parameters 0.820255,0.964618,0.978564,0.668848,0.024942,0.968082,0.137296,0.420606,0.08391,0.995608,0.84182,0.118396,0.961292,0.947252,0.066808,0.990733,0.061408,0.416964,0.065827,0.001067,0.994414,0.109529,0.998462,0.730705,0.318498,0.020857,0.905364,0.026875,0.83095,0.299861,0.7206,0.293762,0.846868,0.995225,0.993216,0.905366,0.918745,0.977323,0.936742 Objective 4.00296996844904E-19
180323 blackblob to Tao Leaf v02 100* 05:26:47 Parameters 0.102813,0.650767,0.790974,0.085911,0.295825,0.515847,0.795077,0.001431,0.751155,0.984448,0.709375,0.6387,0.954526,0.295737,0.548057,0.78628,0.653154,0.012309,0.030588,0.018012,0.331803,0.673633,0.99881,0.27709,0.698351,0.253175,0.248821,0.855417,0.98776,0.320896,0.934732,0.387082,0.950382,0.884581,0.996478,0.896117,0.995771,0.461893,0.566148 Objective 5.12891476076249E-25
180323 blackblob to Tao Leaf v02 100* 05:26:49 Parameters 0.037579,0.660007,0.63939,0.118295,0.205265,0.391582,0.767811,0.051227,0.657943,0.983477,0.695504,0.58732,0.841999,0.362483,0.616006,0.859347,0.740867,0.137567,0.110675,0.092494,0.320747,0.726196,0.982107,0.222731,0.81373,0.360794,0.083925,0.939349,0.939965,0.49937,0.877034,0.278455,0.962961,0.730319,0.982962,0.7773,0.99426,0.341841,0.542612 Objective 9.54847919482082E-12
180323 blackblob to Tao Leaf v02 100* 05:26:53 Parameters 0.022523,0.624594,0.733967,0.14602,0.306979,0.343787,0.713177,0.020973,0.677984,0.998559,0.657687,0.561059,0.931144,0.359962,0.640225,0.84253,0.743355,0.125827,0.210349,0.087441,0.38977,0.773783,0.99139,0.323367,0.823751,0.34616,0.07114,0.932167,0.977177,0.463856,0.936023,0.248236,0.958617,0.770074,0.97047,0.720321,0.988407,0.360539,0.49352 Objective 1.9104644082002E-12
180323 blackblob to Tao Leaf v02 100* 05:26:56 Parameters 0.444976,0.013097,0.991245,0.253115,0.945529,0.092071,0.887117,0.94177,0.015334,0.606165,0.858574,0.030221,0.02649,0.955749,0.047854,0.849191,0.820804,0.005847,0.002983,0.009091,0.054526,0.98384,0.950961,0.792021,0.061849,0.00875,0.951021,0.011205,0.100204,0.073878,0.008184,0.805364,0.006708,0.000063,0.084264,0.920376,0.99736,0.916321,0.828393 Objective 8.89909845660071E-25
180323 blackblob to Tao Leaf v02 100* 05:26:59 Parameters 0.957981,0.994719,0.066216,0.032656,0.979535,0.547304,0.390419,0.007687,0.977346,0.845158,0.243254,0.02779,0.002085,0.926542,0.249328,0.986701,0.051406,0.117257,0.043731,0.852679,0.051412,0.063588,0.03119,0.722467,0.011186,0.057443,0.91497,0.034116,0.93635,0.00675,0.009229,0.772384,0.816962,0.105886,0.075273,0.994662,0.950302,0.087187,0.981313 Objective 6.22223442215063E-22
180323 blackblob to Tao Leaf v02 100* 05:27:01 Parameters 0.034302,0.156714,0.807559,0.915053,0.044375,0.876412,0.886655,0.265907,0.990055,0.971603,0.197926,0.085323,0.031741,0.991581,0.111992,0.047508,0.843679,0.99612,0.115952,0.728457,0.032323,0.079265,0.735675,0.061914,0.870173,0.017462,0.829208,0.044084,0.198774,0.085704,0.006909,0.029562,0.909456,0.082621,0.964845,0.98894,0.952792,0.017816,0.991339 Objective 1.17931980036995E-19
180323 blackblob to Tao Leaf v02 100* 05:27:04 Parameters 0.009877,0.642522,0.772737,0.03668,0.307243,0.486058,0.892741,0.003705,0.53996,0.989454,0.768598,0.622597,0.998181,0.430609,0.666293,0.992222,0.634345,0.01192,0.011634,0.000199,0.204156,0.761017,0.993956,0.13699,0.72539,0.25873,0.220151,0.800666,0.990114,0.37506,0.856224,0.35055,0.999374,0.715691,0.989146,0.608122,0.993095,0.329869,0.444044 Objective 6.69917138255982E-14
180323 blackblob to Tao Leaf v02 100* 05:27:06 Parameters 0.049491,0.646463,0.607896,0.098877,0.288536,0.394816,0.72128,0.010116,0.757467,0.999415,0.561522,0.635111,0.795884,0.4063,0.667577,0.893495,0.771719,0.161278,0.165387,0.068464,0.330477,0.835019,0.991823,0.281188,0.784558,0.364756,0.040345,0.98286,0.937568,0.492791,0.885118,0.319819,0.902104,0.753095,0.930821,0.835276,0.995643,0.342822,0.432715 Objective 3.62740016781605E-24
180323 blackblob to Tao Leaf v02 100* 05:27:10 Parameters 0.055985,0.670818,0.721977,0.188813,0.240208,0.532655,0.785177,0.060701,0.640745,0.970944,0.599149,0.558562,0.991387,0.3278,0.765369,0.908663,0.594339,0.008083,0.043687,0.03335,0.204971,0.753396,0.97907,0.187122,0.754678,0.2959,0.211828,0.93161,0.983865,0.514881,0.908287,0.377238,0.998642,0.764859,0.97814,0.694816,0.99694,0.407582,0.434593 Objective 7.73467178287118E-27
180323 blackblob to Tao Leaf v02 100* 05:27:13 Parameters 0.037009,0.934158,0.034549,0.870312,0.931798,0.988435,0.054211,0.908731,0.95477,0.980688,0.903998,0.262527,0.284318,0.252701,0.010205,0.011371,0.967177,0.164175,0.00305,0.00556,0.975393,0.028753,0.048014,0.087476,0.907907,0.082386,0.947248,0.203171,0.972997,0.071755,0.020623,0.081511,0.025207,0.952612,0.827439,0.965416,0.99428,0.482297,0.949919 Objective 7.64080876603706E-18
180323 blackblob to Tao Leaf v02 100* 05:27:16 Parameters 0.985621,0.25651,0.042616,0.839042,0.596259,0.076652,0.061454,0.865146,0.923636,0.955451,0.932189,0.112802,0.568902,0.948872,0.154836,0.783355,0.929351,0.042323,0.002322,0.996407,0.996931,0.535688,0.762125,0.05029,0.842943,0.232943,0.982107,0.085798,0.416787,0.099969,0.095508,0.989213,0.942933,0.985968,0.946259,0.977739,0.931156,0.174874,0.899195 Objective 2.22512316124779E-30
